dataset,domain,method,seed,role,eval_dir,eval_json,prediction_image_ids,config,status,mAP50,eval_mAP50,problems,n_predictions,n_post_nms_detections,checkpoint,source_id,gpu_provenance,eval_status,class_ap,predictions,pred_count,training_code_sha,evaluation_code_sha,recorded_training_code_sha,effective_training_code_sha,actual_source_producer_sha,producer_metadata_status,producer_metadata_correction,historical_mAP50,historical_file
DIOR,brightness,C,43,student,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/C/eval_full_brightness_student_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/C/eval_full_brightness_student_ids_v1/eval_20260908_154946.json,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/C/eval_full_brightness_student_ids_v1/predictions.pkl.image_ids.json,/mnt/shared/zechuan/iraod_artifacts/dior_source/seed42-orthonet-ddp4-gpu4567-spg16-gbs64/reproducibility/resolved_config.py,complete,0.22775611281394958,0.22775611281394958,[],11738,163917,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/C/work/iter_185.pth,74d7eafdc547976a86f8f35b2652dba384948e33ab5c15bb908fa3e54025782a,,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/C/eval_full_brightness_student_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/C/eval_full_brightness_student_ids_v1/class_ap.txt,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/C/eval_full_brightness_student_ids_v1/predictions.pkl,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/C/eval_full_brightness_student_ids_v1/pred_count.txt,0f98a48b539f9260055fc305784ffbc924f50451,331d2131b84651f0a2930a3d53faeefad8701531,0f98a48b539f9260055fc305784ffbc924f50451,0f98a48b539f9260055fc305784ffbc924f50451,,recorded_adaptation_producer,,,
DIOR,brightness,C,44,student,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/C/eval_full_brightness_student_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/C/eval_full_brightness_student_ids_v1/eval_20260908_160243.json,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/C/eval_full_brightness_student_ids_v1/predictions.pkl.image_ids.json,/mnt/shared/zechuan/iraod_artifacts/dior_source/seed42-orthonet-ddp4-gpu4567-spg16-gbs64/reproducibility/resolved_config.py,complete,0.23128783702850342,0.23128783702850342,[],11738,205973,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/C/work/iter_185.pth,74d7eafdc547976a86f8f35b2652dba384948e33ab5c15bb908fa3e54025782a,,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/C/eval_full_brightness_student_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/C/eval_full_brightness_student_ids_v1/class_ap.txt,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/C/eval_full_brightness_student_ids_v1/predictions.pkl,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/C/eval_full_brightness_student_ids_v1/pred_count.txt,0f98a48b539f9260055fc305784ffbc924f50451,331d2131b84651f0a2930a3d53faeefad8701531,0f98a48b539f9260055fc305784ffbc924f50451,0f98a48b539f9260055fc305784ffbc924f50451,,recorded_adaptation_producer,,,
DIOR,brightness,D,42,student,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/D/eval_full_brightness_student_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/D/eval_full_brightness_student_ids_v1/eval_20260908_154253.json,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/D/eval_full_brightness_student_ids_v1/predictions.pkl.image_ids.json,/mnt/shared/zechuan/iraod_artifacts/dior_source/seed42-orthonet-ddp4-gpu4567-spg16-gbs64/reproducibility/resolved_config.py,complete,0.17223718762397766,0.17223718762397766,[],11738,58520,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/D/work/iter_185.pth,74d7eafdc547976a86f8f35b2652dba384948e33ab5c15bb908fa3e54025782a,,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/D/eval_full_brightness_student_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/D/eval_full_brightness_student_ids_v1/class_ap.txt,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/D/eval_full_brightness_student_ids_v1/predictions.pkl,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/D/eval_full_brightness_student_ids_v1/pred_count.txt,0f98a48b539f9260055fc305784ffbc924f50451,331d2131b84651f0a2930a3d53faeefad8701531,0f98a48b539f9260055fc305784ffbc924f50451,0f98a48b539f9260055fc305784ffbc924f50451,,recorded_adaptation_producer,,,
DIOR,brightness,D,43,student,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/D/eval_full_brightness_student_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/D/eval_full_brightness_student_ids_v1/eval_20260908_155601.json,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/D/eval_full_brightness_student_ids_v1/predictions.pkl.image_ids.json,/mnt/shared/zechuan/iraod_artifacts/dior_source/seed42-orthonet-ddp4-gpu4567-spg16-gbs64/reproducibility/resolved_config.py,complete,0.18711800873279572,0.18711800873279572,[],11738,59117,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/D/work/iter_185.pth,74d7eafdc547976a86f8f35b2652dba384948e33ab5c15bb908fa3e54025782a,,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/D/eval_full_brightness_student_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/D/eval_full_brightness_student_ids_v1/class_ap.txt,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/D/eval_full_brightness_student_ids_v1/predictions.pkl,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/D/eval_full_brightness_student_ids_v1/pred_count.txt,0f98a48b539f9260055fc305784ffbc924f50451,331d2131b84651f0a2930a3d53faeefad8701531,0f98a48b539f9260055fc305784ffbc924f50451,0f98a48b539f9260055fc305784ffbc924f50451,,recorded_adaptation_producer,,,
DIOR,brightness,D,44,student,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/D/eval_full_brightness_student_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/D/eval_full_brightness_student_ids_v1/eval_20260908_160319.json,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/D/eval_full_brightness_student_ids_v1/predictions.pkl.image_ids.json,/mnt/shared/zechuan/iraod_artifacts/dior_source/seed42-orthonet-ddp4-gpu4567-spg16-gbs64/reproducibility/resolved_config.py,complete,0.18207256495952606,0.18207256495952606,[],11738,69645,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/D/work/iter_185.pth,74d7eafdc547976a86f8f35b2652dba384948e33ab5c15bb908fa3e54025782a,,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/D/eval_full_brightness_student_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/D/eval_full_brightness_student_ids_v1/class_ap.txt,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/D/eval_full_brightness_student_ids_v1/predictions.pkl,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/D/eval_full_brightness_student_ids_v1/pred_count.txt,0f98a48b539f9260055fc305784ffbc924f50451,331d2131b84651f0a2930a3d53faeefad8701531,0f98a48b539f9260055fc305784ffbc924f50451,0f98a48b539f9260055fc305784ffbc924f50451,,recorded_adaptation_producer,,,
DIOR,brightness,E,42,student,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/E/ddp2/eval_full_brightness_student_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/E/ddp2/eval_full_brightness_student_ids_v1/eval_20260908_154916.json,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/E/ddp2/eval_full_brightness_student_ids_v1/predictions.pkl.image_ids.json,/mnt/shared/zechuan/iraod_artifacts/dior_source/seed42-orthonet-ddp4-gpu4567-spg16-gbs64/reproducibility/resolved_config.py,complete,0.23705847561359406,0.23705847561359406,[],11738,413227,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/E/ddp2/work/iter_185.pth,74d7eafdc547976a86f8f35b2652dba384948e33ab5c15bb908fa3e54025782a,,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/E/ddp2/eval_full_brightness_student_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/E/ddp2/eval_full_brightness_student_ids_v1/class_ap.txt,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/E/ddp2/eval_full_brightness_student_ids_v1/predictions.pkl,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/E/ddp2/eval_full_brightness_student_ids_v1/pred_count.txt,0f98a48b539f9260055fc305784ffbc924f50451,331d2131b84651f0a2930a3d53faeefad8701531,0f98a48b539f9260055fc305784ffbc924f50451,0f98a48b539f9260055fc305784ffbc924f50451,,recorded_adaptation_producer,,,
DIOR,brightness,E,43,student,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/E/ddp2/eval_full_brightness_student_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/E/ddp2/eval_full_brightness_student_ids_v1/eval_20260908_155614.json,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/E/ddp2/eval_full_brightness_student_ids_v1/predictions.pkl.image_ids.json,/mnt/shared/zechuan/iraod_artifacts/dior_source/seed42-orthonet-ddp4-gpu4567-spg16-gbs64/reproducibility/resolved_config.py,complete,0.22513635456562042,0.22513635456562042,[],11738,366717,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/E/ddp2/work/iter_185.pth,74d7eafdc547976a86f8f35b2652dba384948e33ab5c15bb908fa3e54025782a,,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/E/ddp2/eval_full_brightness_student_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/E/ddp2/eval_full_brightness_student_ids_v1/class_ap.txt,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/E/ddp2/eval_full_brightness_student_ids_v1/predictions.pkl,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/E/ddp2/eval_full_brightness_student_ids_v1/pred_count.txt,0f98a48b539f9260055fc305784ffbc924f50451,331d2131b84651f0a2930a3d53faeefad8701531,0f98a48b539f9260055fc305784ffbc924f50451,0f98a48b539f9260055fc305784ffbc924f50451,,recorded_adaptation_producer,,,
DIOR,brightness,E,44,student,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/E/ddp2/eval_full_brightness_student_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/E/ddp2/eval_full_brightness_student_ids_v1/eval_20260908_160342.json,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/E/ddp2/eval_full_brightness_student_ids_v1/predictions.pkl.image_ids.json,/mnt/shared/zechuan/iraod_artifacts/dior_source/seed42-orthonet-ddp4-gpu4567-spg16-gbs64/reproducibility/resolved_config.py,complete,0.233608677983284,0.233608677983284,[],11738,411997,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/E/ddp2/work/iter_185.pth,74d7eafdc547976a86f8f35b2652dba384948e33ab5c15bb908fa3e54025782a,,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/E/ddp2/eval_full_brightness_student_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/E/ddp2/eval_full_brightness_student_ids_v1/class_ap.txt,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/E/ddp2/eval_full_brightness_student_ids_v1/predictions.pkl,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/E/ddp2/eval_full_brightness_student_ids_v1/pred_count.txt,0f98a48b539f9260055fc305784ffbc924f50451,331d2131b84651f0a2930a3d53faeefad8701531,0f98a48b539f9260055fc305784ffbc924f50451,0f98a48b539f9260055fc305784ffbc924f50451,,recorded_adaptation_producer,,,
DIOR,brightness,F,42,student,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/F/ddp2/eval_full_brightness_student_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/F/ddp2/eval_full_brightness_student_ids_v1/eval_20260908_154917.json,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/F/ddp2/eval_full_brightness_student_ids_v1/predictions.pkl.image_ids.json,/mnt/shared/zechuan/iraod_artifacts/dior_source/seed42-orthonet-ddp4-gpu4567-spg16-gbs64/reproducibility/resolved_config.py,complete,0.16392304003238678,0.16392304003238678,[],11738,44002,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/F/ddp2/work/iter_185.pth,74d7eafdc547976a86f8f35b2652dba384948e33ab5c15bb908fa3e54025782a,,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/F/ddp2/eval_full_brightness_student_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/F/ddp2/eval_full_brightness_student_ids_v1/class_ap.txt,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/F/ddp2/eval_full_brightness_student_ids_v1/predictions.pkl,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/F/ddp2/eval_full_brightness_student_ids_v1/pred_count.txt,0f98a48b539f9260055fc305784ffbc924f50451,331d2131b84651f0a2930a3d53faeefad8701531,0f98a48b539f9260055fc305784ffbc924f50451,0f98a48b539f9260055fc305784ffbc924f50451,,recorded_adaptation_producer,,,
DIOR,brightness,F,43,student,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/F/ddp2/eval_full_brightness_student_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/F/ddp2/eval_full_brightness_student_ids_v1/eval_20260908_155639.json,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/F/ddp2/eval_full_brightness_student_ids_v1/predictions.pkl.image_ids.json,/mnt/shared/zechuan/iraod_artifacts/dior_source/seed42-orthonet-ddp4-gpu4567-spg16-gbs64/reproducibility/resolved_config.py,complete,0.14790530502796173,0.14790530502796173,[],11738,84399,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/F/ddp2/work/iter_185.pth,74d7eafdc547976a86f8f35b2652dba384948e33ab5c15bb908fa3e54025782a,,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/F/ddp2/eval_full_brightness_student_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/F/ddp2/eval_full_brightness_student_ids_v1/class_ap.txt,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/F/ddp2/eval_full_brightness_student_ids_v1/predictions.pkl,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/F/ddp2/eval_full_brightness_student_ids_v1/pred_count.txt,0f98a48b539f9260055fc305784ffbc924f50451,331d2131b84651f0a2930a3d53faeefad8701531,0f98a48b539f9260055fc305784ffbc924f50451,0f98a48b539f9260055fc305784ffbc924f50451,,recorded_adaptation_producer,,,
DIOR,brightness,F,44,student,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/F/ddp2/eval_full_brightness_student_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/F/ddp2/eval_full_brightness_student_ids_v1/eval_20260908_160347.json,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/F/ddp2/eval_full_brightness_student_ids_v1/predictions.pkl.image_ids.json,/mnt/shared/zechuan/iraod_artifacts/dior_source/seed42-orthonet-ddp4-gpu4567-spg16-gbs64/reproducibility/resolved_config.py,complete,0.1548926830291748,0.1548926830291748,[],11738,61975,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/F/ddp2/work/iter_185.pth,74d7eafdc547976a86f8f35b2652dba384948e33ab5c15bb908fa3e54025782a,,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/F/ddp2/eval_full_brightness_student_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/F/ddp2/eval_full_brightness_student_ids_v1/class_ap.txt,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/F/ddp2/eval_full_brightness_student_ids_v1/predictions.pkl,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/F/ddp2/eval_full_brightness_student_ids_v1/pred_count.txt,0f98a48b539f9260055fc305784ffbc924f50451,331d2131b84651f0a2930a3d53faeefad8701531,0f98a48b539f9260055fc305784ffbc924f50451,0f98a48b539f9260055fc305784ffbc924f50451,,recorded_adaptation_producer,,,
DIOR,cloudy,A,42,source,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/cloudy/seed_42/0f98a48/methods/A/eval_full_cloudy_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/cloudy/seed_42/0f98a48/methods/A/eval_full_cloudy_ids_v1/eval_20260907_222641.json,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/cloudy/seed_42/0f98a48/methods/A/eval_full_cloudy_ids_v1/predictions.pkl.image_ids.json,/mnt/shared/zechuan/iraod_artifacts/dior_source/seed42-orthonet-ddp4-gpu4567-spg16-gbs64/reproducibility/resolved_config.py,complete,0.29026827216148376,0.29026827216148376,[],11738,305164,/mnt/shared/zechuan/iraod_artifacts/dior_source/seed42-orthonet-ddp4-gpu4567-spg16-gbs64/train/epoch_100.pth,74d7eafdc547976a86f8f35b2652dba384948e33ab5c15bb908fa3e54025782a,,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/cloudy/seed_42/0f98a48/methods/A/eval_full_cloudy_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/cloudy/seed_42/0f98a48/methods/A/eval_full_cloudy_ids_v1/class_ap.txt,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/cloudy/seed_42/0f98a48/methods/A/eval_full_cloudy_ids_v1/predictions.pkl,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/cloudy/seed_42/0f98a48/methods/A/eval_full_cloudy_ids_v1/pred_count.txt,0f98a48b539f9260055fc305784ffbc924f50451,331d2131b84651f0a2930a3d53faeefad8701531,0f98a48b539f9260055fc305784ffbc924f50451,0f98a48b539f9260055fc305784ffbc924f50451,0f98a48b539f9260055fc305784ffbc924f50451,source_record_verified,,0.29026827216148376,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/integration_code_84a1aeb/results/paper_comparison/historical/seed42/dior_raw_results.csv
DIOR,cloudy,B,42,student,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/cloudy/seed_42/0f98a48/methods/B/eval_full_cloudy_student_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/cloudy/seed_42/0f98a48/methods/B/eval_full_cloudy_student_ids_v1/eval_20260908_160926.json,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/cloudy/seed_42/0f98a48/methods/B/eval_full_cloudy_student_ids_v1/predictions.pkl.image_ids.json,/mnt/shared/zechuan/iraod_artifacts/dior_source/seed42-orthonet-ddp4-gpu4567-spg16-gbs64/reproducibility/resolved_config.py,complete,0.2664186656475067,0.2664186656475067,[],11738,359280,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/cloudy/seed_42/0f98a48/methods/B/work/iter_185.pth,74d7eafdc547976a86f8f35b2652dba384948e33ab5c15bb908fa3e54025782a,,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/cloudy/seed_42/0f98a48/methods/B/eval_full_cloudy_student_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/cloudy/seed_42/0f98a48/methods/B/eval_full_cloudy_student_ids_v1/class_ap.txt,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/cloudy/seed_42/0f98a48/methods/B/eval_full_cloudy_student_ids_v1/predictions.pkl,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/cloudy/seed_42/0f98a48/methods/B/eval_full_cloudy_student_ids_v1/pred_count.txt,0f98a48b539f9260055fc305784ffbc924f50451,331d2131b84651f0a2930a3d53faeefad8701531,0f98a48b539f9260055fc305784ffbc924f50451,0f98a48b539f9260055fc305784ffbc924f50451,,recorded_adaptation_producer,,,
DIOR,cloudy,B,43,student,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/cloudy/seed_43/0f98a48/methods/B/eval_full_cloudy_student_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/cloudy/seed_43/0f98a48/methods/B/eval_full_cloudy_student_ids_v1/eval_20260908_161714.json,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/cloudy/seed_43/0f98a48/methods/B/eval_full_cloudy_student_ids_v1/predictions.pkl.image_ids.json,/mnt/shared/zechuan/iraod_artifacts/dior_source/seed42-orthonet-ddp4-gpu4567-spg16-gbs64/reproducibility/resolved_config.py,complete,0.2739596962928772,0.2739596962928772,[],11738,359769,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/cloudy/seed_43/0f98a48/methods/B/work/iter_185.pth,74d7eafdc547976a86f8f35b2652dba384948e33ab5c15bb908fa3e54025782a,,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/cloudy/seed_43/0f98a48/methods/B/eval_full_cloudy_student_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/cloudy/seed_43/0f98a48/methods/B/eval_full_cloudy_student_ids_v1/class_ap.txt,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/cloudy/seed_43/0f98a48/methods/B/eval_full_cloudy_student_ids_v1/predictions.pkl,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/cloudy/seed_43/0f98a48/methods/B/eval_full_cloudy_student_ids_v1/pred_count.txt,0f98a48b539f9260055fc305784ffbc924f50451,331d2131b84651f0a2930a3d53faeefad8701531,0f98a48b539f9260055fc305784ffbc924f50451,0f98a48b539f9260055fc305784ffbc924f50451,,recorded_adaptation_producer,,,
DIOR,cloudy,B,44,student,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/cloudy/seed_44/0f98a48/methods/B/eval_full_cloudy_student_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/cloudy/seed_44/0f98a48/methods/B/eval_full_cloudy_student_ids_v1/eval_20260908_162455.json,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/cloudy/seed_44/0f98a48/methods/B/eval_full_cloudy_student_ids_v1/predictions.pkl.image_ids.json,/mnt/shared/zechuan/iraod_artifacts/dior_source/seed42-orthonet-ddp4-gpu4567-spg16-gbs64/reproducibility/resolved_config.py,complete,0.26158660650253296,0.26158660650253296,[],11738,353190,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/cloudy/seed_44/0f98a48/methods/B/work/iter_185.pth,74d7eafdc547976a86f8f35b2652dba384948e33ab5c15bb908fa3e54025782a,,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/cloudy/seed_44/0f98a48/methods/B/eval_full_cloudy_student_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/cloudy/seed_44/0f98a48/methods/B/eval_full_cloudy_student_ids_v1/class_ap.txt,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/cloudy/seed_44/0f98a48/methods/B/eval_full_cloudy_student_ids_v1/predictions.pkl,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/cloudy/seed_44/0f98a48/methods/B/eval_full_cloudy_student_ids_v1/pred_count.txt,0f98a48b539f9260055fc305784ffbc924f50451,331d2131b84651f0a2930a3d53faeefad8701531,0f98a48b539f9260055fc305784ffbc924f50451,0f98a48b539f9260055fc305784ffbc924f50451,,recorded_adaptation_producer,,,
