dataset,domain,method,seed,role,eval_dir,eval_json,config,prediction_image_ids,status,mAP50,eval_mAP50,problems,n_predictions,n_post_nms_detections,checkpoint,source_id,gpu_provenance,eval_status,class_ap,predictions,pred_count,training_code_sha,evaluation_code_sha,recorded_training_code_sha,effective_training_code_sha,actual_source_producer_sha,producer_metadata_status,producer_metadata_correction,historical_mAP50,historical_file
DIOR,brightness,B,44,ema,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/B/eval_full_brightness_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/B/eval_full_brightness_ids_v1/eval_20260907_231803.json,/mnt/shared/zechuan/iraod_artifacts/dior_source/seed42-orthonet-ddp4-gpu4567-spg16-gbs64/reproducibility/resolved_config.py,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/B/eval_full_brightness_ids_v1/predictions.pkl.image_ids.json,complete,0.24648535251617432,0.24648535251617432,[],11738,327695,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/B/work/iter_185_ema.pth,74d7eafdc547976a86f8f35b2652dba384948e33ab5c15bb908fa3e54025782a,,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/B/eval_full_brightness_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/B/eval_full_brightness_ids_v1/class_ap.txt,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/B/eval_full_brightness_ids_v1/predictions.pkl,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/B/eval_full_brightness_ids_v1/pred_count.txt,0f98a48b539f9260055fc305784ffbc924f50451,331d2131b84651f0a2930a3d53faeefad8701531,0f98a48b539f9260055fc305784ffbc924f50451,0f98a48b539f9260055fc305784ffbc924f50451,,recorded_adaptation_producer,,,
DIOR,brightness,C,42,ema,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/C/eval_full_brightness_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/C/eval_full_brightness_ids_v1/eval_20260907_210734.json,/mnt/shared/zechuan/iraod_artifacts/dior_source/seed42-orthonet-ddp4-gpu4567-spg16-gbs64/reproducibility/resolved_config.py,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/C/eval_full_brightness_ids_v1/predictions.pkl.image_ids.json,complete,0.24738624691963196,0.24738624691963196,[],11738,267135,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/C/work/iter_185_ema.pth,74d7eafdc547976a86f8f35b2652dba384948e33ab5c15bb908fa3e54025782a,,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/C/eval_full_brightness_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/C/eval_full_brightness_ids_v1/class_ap.txt,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/C/eval_full_brightness_ids_v1/predictions.pkl,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/C/eval_full_brightness_ids_v1/pred_count.txt,0f98a48b539f9260055fc305784ffbc924f50451,331d2131b84651f0a2930a3d53faeefad8701531,0f98a48b539f9260055fc305784ffbc924f50451,0f98a48b539f9260055fc305784ffbc924f50451,,recorded_adaptation_producer,,0.24738624691963196,/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/code/results/paper_comparison/dior_raw_results.csv
DIOR,brightness,C,43,ema,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/C/eval_full_brightness_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/C/eval_full_brightness_ids_v1/eval_20260907_104223.json,/mnt/shared/zechuan/iraod_artifacts/dior_source/seed42-orthonet-ddp4-gpu4567-spg16-gbs64/reproducibility/resolved_config.py,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/C/eval_full_brightness_ids_v1/predictions.pkl.image_ids.json,complete,0.24734535813331604,0.24734535813331604,[],11738,265982,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/C/work/iter_185_ema.pth,74d7eafdc547976a86f8f35b2652dba384948e33ab5c15bb908fa3e54025782a,,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/C/eval_full_brightness_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/C/eval_full_brightness_ids_v1/class_ap.txt,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/C/eval_full_brightness_ids_v1/predictions.pkl,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/C/eval_full_brightness_ids_v1/pred_count.txt,0f98a48b539f9260055fc305784ffbc924f50451,331d2131b84651f0a2930a3d53faeefad8701531,0f98a48b539f9260055fc305784ffbc924f50451,0f98a48b539f9260055fc305784ffbc924f50451,,recorded_adaptation_producer,,,
DIOR,brightness,C,44,ema,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/C/eval_full_brightness_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/C/eval_full_brightness_ids_v1/eval_20260908_001229.json,/mnt/shared/zechuan/iraod_artifacts/dior_source/seed42-orthonet-ddp4-gpu4567-spg16-gbs64/reproducibility/resolved_config.py,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/C/eval_full_brightness_ids_v1/predictions.pkl.image_ids.json,complete,0.2475169599056244,0.2475169599056244,[],11738,267862,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/C/work/iter_185_ema.pth,74d7eafdc547976a86f8f35b2652dba384948e33ab5c15bb908fa3e54025782a,,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/C/eval_full_brightness_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/C/eval_full_brightness_ids_v1/class_ap.txt,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/C/eval_full_brightness_ids_v1/predictions.pkl,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/C/eval_full_brightness_ids_v1/pred_count.txt,0f98a48b539f9260055fc305784ffbc924f50451,331d2131b84651f0a2930a3d53faeefad8701531,0f98a48b539f9260055fc305784ffbc924f50451,0f98a48b539f9260055fc305784ffbc924f50451,,recorded_adaptation_producer,,,
DIOR,brightness,D,42,ema,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/D/eval_full_brightness_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/D/eval_full_brightness_ids_v1/eval_20260907_212004.json,/mnt/shared/zechuan/iraod_artifacts/dior_source/seed42-orthonet-ddp4-gpu4567-spg16-gbs64/reproducibility/resolved_config.py,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/D/eval_full_brightness_ids_v1/predictions.pkl.image_ids.json,complete,0.23989610373973846,0.23989610373973846,[],11738,177786,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/D/work/iter_185_ema.pth,74d7eafdc547976a86f8f35b2652dba384948e33ab5c15bb908fa3e54025782a,,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/D/eval_full_brightness_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/D/eval_full_brightness_ids_v1/class_ap.txt,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/D/eval_full_brightness_ids_v1/predictions.pkl,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/D/eval_full_brightness_ids_v1/pred_count.txt,0f98a48b539f9260055fc305784ffbc924f50451,331d2131b84651f0a2930a3d53faeefad8701531,0f98a48b539f9260055fc305784ffbc924f50451,0f98a48b539f9260055fc305784ffbc924f50451,,recorded_adaptation_producer,,0.23989610373973846,/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/code/results/paper_comparison/dior_raw_results.csv
DIOR,brightness,D,43,ema,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/D/eval_full_brightness_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/D/eval_full_brightness_ids_v1/eval_20260907_104202.json,/mnt/shared/zechuan/iraod_artifacts/dior_source/seed42-orthonet-ddp4-gpu4567-spg16-gbs64/reproducibility/resolved_config.py,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/D/eval_full_brightness_ids_v1/predictions.pkl.image_ids.json,complete,0.2401602566242218,0.2401602566242218,[],11738,178597,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/D/work/iter_185_ema.pth,74d7eafdc547976a86f8f35b2652dba384948e33ab5c15bb908fa3e54025782a,,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/D/eval_full_brightness_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/D/eval_full_brightness_ids_v1/class_ap.txt,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/D/eval_full_brightness_ids_v1/predictions.pkl,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/D/eval_full_brightness_ids_v1/pred_count.txt,0f98a48b539f9260055fc305784ffbc924f50451,331d2131b84651f0a2930a3d53faeefad8701531,0f98a48b539f9260055fc305784ffbc924f50451,0f98a48b539f9260055fc305784ffbc924f50451,,recorded_adaptation_producer,,,
DIOR,brightness,D,44,ema,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/D/eval_full_brightness_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/D/eval_full_brightness_ids_v1/eval_20260908_004526.json,/mnt/shared/zechuan/iraod_artifacts/dior_source/seed42-orthonet-ddp4-gpu4567-spg16-gbs64/reproducibility/resolved_config.py,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/D/eval_full_brightness_ids_v1/predictions.pkl.image_ids.json,complete,0.2395966351032257,0.2395966351032257,[],11738,180247,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/D/work/iter_185_ema.pth,74d7eafdc547976a86f8f35b2652dba384948e33ab5c15bb908fa3e54025782a,,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/D/eval_full_brightness_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/D/eval_full_brightness_ids_v1/class_ap.txt,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/D/eval_full_brightness_ids_v1/predictions.pkl,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/D/eval_full_brightness_ids_v1/pred_count.txt,0f98a48b539f9260055fc305784ffbc924f50451,331d2131b84651f0a2930a3d53faeefad8701531,0f98a48b539f9260055fc305784ffbc924f50451,0f98a48b539f9260055fc305784ffbc924f50451,,recorded_adaptation_producer,,,
DIOR,brightness,E,42,ema,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/E/ddp2/eval_full_brightness_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/E/ddp2/eval_full_brightness_ids_v1/eval_20260907_213250.json,/mnt/shared/zechuan/iraod_artifacts/dior_source/seed42-orthonet-ddp4-gpu4567-spg16-gbs64/reproducibility/resolved_config.py,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/E/ddp2/eval_full_brightness_ids_v1/predictions.pkl.image_ids.json,complete,0.24478599429130554,0.24478599429130554,[],11738,327123,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/E/ddp2/work/iter_185_ema.pth,74d7eafdc547976a86f8f35b2652dba384948e33ab5c15bb908fa3e54025782a,,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/E/ddp2/eval_full_brightness_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/E/ddp2/eval_full_brightness_ids_v1/class_ap.txt,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/E/ddp2/eval_full_brightness_ids_v1/predictions.pkl,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/E/ddp2/eval_full_brightness_ids_v1/pred_count.txt,0f98a48b539f9260055fc305784ffbc924f50451,331d2131b84651f0a2930a3d53faeefad8701531,0f98a48b539f9260055fc305784ffbc924f50451,0f98a48b539f9260055fc305784ffbc924f50451,,recorded_adaptation_producer,,0.24478599429130554,/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/code/results/paper_comparison/dior_raw_results.csv
DIOR,brightness,E,43,ema,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/E/ddp2/eval_full_brightness_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/E/ddp2/eval_full_brightness_ids_v1/eval_20260908_042312.json,/mnt/shared/zechuan/iraod_artifacts/dior_source/seed42-orthonet-ddp4-gpu4567-spg16-gbs64/reproducibility/resolved_config.py,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/E/ddp2/eval_full_brightness_ids_v1/predictions.pkl.image_ids.json,complete,0.24658599495887756,0.24658599495887756,[],11738,329357,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/E/ddp2/work/iter_185_ema.pth,74d7eafdc547976a86f8f35b2652dba384948e33ab5c15bb908fa3e54025782a,,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/E/ddp2/eval_full_brightness_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/E/ddp2/eval_full_brightness_ids_v1/class_ap.txt,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/E/ddp2/eval_full_brightness_ids_v1/predictions.pkl,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/E/ddp2/eval_full_brightness_ids_v1/pred_count.txt,0f98a48b539f9260055fc305784ffbc924f50451,331d2131b84651f0a2930a3d53faeefad8701531,0f98a48b539f9260055fc305784ffbc924f50451,0f98a48b539f9260055fc305784ffbc924f50451,,recorded_adaptation_producer,,,
DIOR,brightness,E,44,ema,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/E/ddp2/eval_full_brightness_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/E/ddp2/eval_full_brightness_ids_v1/eval_20260908_043657.json,/mnt/shared/zechuan/iraod_artifacts/dior_source/seed42-orthonet-ddp4-gpu4567-spg16-gbs64/reproducibility/resolved_config.py,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/E/ddp2/eval_full_brightness_ids_v1/predictions.pkl.image_ids.json,complete,0.24522244930267334,0.24522244930267334,[],11738,329589,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/E/ddp2/work/iter_185_ema.pth,74d7eafdc547976a86f8f35b2652dba384948e33ab5c15bb908fa3e54025782a,,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/E/ddp2/eval_full_brightness_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/E/ddp2/eval_full_brightness_ids_v1/class_ap.txt,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/E/ddp2/eval_full_brightness_ids_v1/predictions.pkl,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/E/ddp2/eval_full_brightness_ids_v1/pred_count.txt,0f98a48b539f9260055fc305784ffbc924f50451,331d2131b84651f0a2930a3d53faeefad8701531,0f98a48b539f9260055fc305784ffbc924f50451,0f98a48b539f9260055fc305784ffbc924f50451,,recorded_adaptation_producer,,,
DIOR,brightness,F,42,ema,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/F/ddp2/eval_full_brightness_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/F/ddp2/eval_full_brightness_ids_v1/eval_20260907_221251.json,/mnt/shared/zechuan/iraod_artifacts/dior_source/seed42-orthonet-ddp4-gpu4567-spg16-gbs64/reproducibility/resolved_config.py,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/F/ddp2/eval_full_brightness_ids_v1/predictions.pkl.image_ids.json,complete,0.2418944090604782,0.2418944090604782,[],11738,180557,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/F/ddp2/work/iter_185_ema.pth,74d7eafdc547976a86f8f35b2652dba384948e33ab5c15bb908fa3e54025782a,,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/F/ddp2/eval_full_brightness_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/F/ddp2/eval_full_brightness_ids_v1/class_ap.txt,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/F/ddp2/eval_full_brightness_ids_v1/predictions.pkl,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/F/ddp2/eval_full_brightness_ids_v1/pred_count.txt,0f98a48b539f9260055fc305784ffbc924f50451,331d2131b84651f0a2930a3d53faeefad8701531,0f98a48b539f9260055fc305784ffbc924f50451,0f98a48b539f9260055fc305784ffbc924f50451,,recorded_adaptation_producer,,0.2418944090604782,/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/code/results/paper_comparison/dior_raw_results.csv
DIOR,brightness,F,43,ema,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/F/ddp2/eval_full_brightness_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/F/ddp2/eval_full_brightness_ids_v1/eval_20260908_043002.json,/mnt/shared/zechuan/iraod_artifacts/dior_source/seed42-orthonet-ddp4-gpu4567-spg16-gbs64/reproducibility/resolved_config.py,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/F/ddp2/eval_full_brightness_ids_v1/predictions.pkl.image_ids.json,complete,0.23891043663024902,0.23891043663024902,[],11738,182441,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/F/ddp2/work/iter_185_ema.pth,74d7eafdc547976a86f8f35b2652dba384948e33ab5c15bb908fa3e54025782a,,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/F/ddp2/eval_full_brightness_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/F/ddp2/eval_full_brightness_ids_v1/class_ap.txt,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/F/ddp2/eval_full_brightness_ids_v1/predictions.pkl,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/F/ddp2/eval_full_brightness_ids_v1/pred_count.txt,0f98a48b539f9260055fc305784ffbc924f50451,331d2131b84651f0a2930a3d53faeefad8701531,0f98a48b539f9260055fc305784ffbc924f50451,0f98a48b539f9260055fc305784ffbc924f50451,,recorded_adaptation_producer,,,
DIOR,brightness,F,44,ema,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/F/ddp2/eval_full_brightness_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/F/ddp2/eval_full_brightness_ids_v1/eval_20260908_044355.json,/mnt/shared/zechuan/iraod_artifacts/dior_source/seed42-orthonet-ddp4-gpu4567-spg16-gbs64/reproducibility/resolved_config.py,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/F/ddp2/eval_full_brightness_ids_v1/predictions.pkl.image_ids.json,complete,0.23942621052265167,0.23942621052265167,[],11738,182135,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/F/ddp2/work/iter_185_ema.pth,74d7eafdc547976a86f8f35b2652dba384948e33ab5c15bb908fa3e54025782a,,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/F/ddp2/eval_full_brightness_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/F/ddp2/eval_full_brightness_ids_v1/class_ap.txt,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/F/ddp2/eval_full_brightness_ids_v1/predictions.pkl,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/F/ddp2/eval_full_brightness_ids_v1/pred_count.txt,0f98a48b539f9260055fc305784ffbc924f50451,331d2131b84651f0a2930a3d53faeefad8701531,0f98a48b539f9260055fc305784ffbc924f50451,0f98a48b539f9260055fc305784ffbc924f50451,,recorded_adaptation_producer,,,
DIOR,cloudy,A,42,source,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/cloudy/seed_42/0f98a48/methods/A/eval_full_cloudy_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/cloudy/seed_42/0f98a48/methods/A/eval_full_cloudy_ids_v1/eval_20260907_222641.json,/mnt/shared/zechuan/iraod_artifacts/dior_source/seed42-orthonet-ddp4-gpu4567-spg16-gbs64/reproducibility/resolved_config.py,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/cloudy/seed_42/0f98a48/methods/A/eval_full_cloudy_ids_v1/predictions.pkl.image_ids.json,complete,0.29026827216148376,0.29026827216148376,[],11738,305164,/mnt/shared/zechuan/iraod_artifacts/dior_source/seed42-orthonet-ddp4-gpu4567-spg16-gbs64/train/epoch_100.pth,74d7eafdc547976a86f8f35b2652dba384948e33ab5c15bb908fa3e54025782a,,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/cloudy/seed_42/0f98a48/methods/A/eval_full_cloudy_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/cloudy/seed_42/0f98a48/methods/A/eval_full_cloudy_ids_v1/class_ap.txt,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/cloudy/seed_42/0f98a48/methods/A/eval_full_cloudy_ids_v1/predictions.pkl,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/cloudy/seed_42/0f98a48/methods/A/eval_full_cloudy_ids_v1/pred_count.txt,0f98a48b539f9260055fc305784ffbc924f50451,331d2131b84651f0a2930a3d53faeefad8701531,0f98a48b539f9260055fc305784ffbc924f50451,0f98a48b539f9260055fc305784ffbc924f50451,0f98a48b539f9260055fc305784ffbc924f50451,source_record_verified,,0.29026827216148376,/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/code/results/paper_comparison/dior_raw_results.csv
DIOR,cloudy,B,42,ema,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/cloudy/seed_42/0f98a48/methods/B/eval_full_cloudy_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/cloudy/seed_42/0f98a48/methods/B/eval_full_cloudy_ids_v1/eval_20260907_224617.json,/mnt/shared/zechuan/iraod_artifacts/dior_source/seed42-orthonet-ddp4-gpu4567-spg16-gbs64/reproducibility/resolved_config.py,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/cloudy/seed_42/0f98a48/methods/B/eval_full_cloudy_ids_v1/predictions.pkl.image_ids.json,complete,0.29717421531677246,0.29717421531677246,[],11738,307490,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/cloudy/seed_42/0f98a48/methods/B/work/iter_185_ema.pth,74d7eafdc547976a86f8f35b2652dba384948e33ab5c15bb908fa3e54025782a,,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/cloudy/seed_42/0f98a48/methods/B/eval_full_cloudy_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/cloudy/seed_42/0f98a48/methods/B/eval_full_cloudy_ids_v1/class_ap.txt,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/cloudy/seed_42/0f98a48/methods/B/eval_full_cloudy_ids_v1/predictions.pkl,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/cloudy/seed_42/0f98a48/methods/B/eval_full_cloudy_ids_v1/pred_count.txt,0f98a48b539f9260055fc305784ffbc924f50451,331d2131b84651f0a2930a3d53faeefad8701531,0f98a48b539f9260055fc305784ffbc924f50451,0f98a48b539f9260055fc305784ffbc924f50451,,recorded_adaptation_producer,,0.29717421531677246,/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/code/results/paper_comparison/dior_raw_results.csv
