dataset,domain,method,seed,role,eval_dir,eval_json,prediction_image_ids,config,status,mAP50,eval_mAP50,problems,n_predictions,n_post_nms_detections,checkpoint,source_id,gpu_provenance,eval_status,class_ap,predictions,pred_count,training_code_sha,evaluation_code_sha,recorded_training_code_sha,effective_training_code_sha,actual_source_producer_sha,producer_metadata_status,producer_metadata_correction,historical_mAP50,historical_file,comparison_group,binding_file,native_execution,collection_problems
DIOR,brightness,IRG,43,ema,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/brightness/seed_43/methods/IRG/eval_full_brightness_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/brightness/seed_43/methods/IRG/eval_full_brightness_ids_v1/eval_20260908_231049.json,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/brightness/seed_43/methods/IRG/eval_full_brightness_ids_v1/predictions.pkl.image_ids.json,/mnt/shared/zechuan/iraod_artifacts/dior_source/seed42-orthonet-ddp4-gpu4567-spg16-gbs64/reproducibility/resolved_config.py,complete,0.2431912124156952,0.2431912124156952,[],11738,315885,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/brightness/seed_43/methods/IRG/work/iter_185_ema.pth,74d7eafdc547976a86f8f35b2652dba384948e33ab5c15bb908fa3e54025782a,,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/brightness/seed_43/methods/IRG/eval_full_brightness_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/brightness/seed_43/methods/IRG/eval_full_brightness_ids_v1/class_ap.txt,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/brightness/seed_43/methods/IRG/eval_full_brightness_ids_v1/predictions.pkl,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/brightness/seed_43/methods/IRG/eval_full_brightness_ids_v1/pred_count.txt,a39c83221c73e71d273b96ef95c65f6d8d1e84f9,331d2131b84651f0a2930a3d53faeefad8701531,a39c83221c73e71d273b96ef95c65f6d8d1e84f9,a39c83221c73e71d273b96ef95c65f6d8d1e84f9,,recorded_adaptation_producer,,,,common_one_epoch,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_manifests_a39c832/runtime.json,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/brightness/seed_43/methods/IRG/eval_full_brightness_ids_v1/execution.json,[]
DIOR,brightness,IRG,44,ema,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/brightness/seed_44/methods/IRG/eval_full_brightness_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/brightness/seed_44/methods/IRG/eval_full_brightness_ids_v1/eval_20260908_231458.json,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/brightness/seed_44/methods/IRG/eval_full_brightness_ids_v1/predictions.pkl.image_ids.json,/mnt/shared/zechuan/iraod_artifacts/dior_source/seed42-orthonet-ddp4-gpu4567-spg16-gbs64/reproducibility/resolved_config.py,complete,0.2449609339237213,0.2449609339237213,[],11738,310706,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/brightness/seed_44/methods/IRG/work/iter_185_ema.pth,74d7eafdc547976a86f8f35b2652dba384948e33ab5c15bb908fa3e54025782a,,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/brightness/seed_44/methods/IRG/eval_full_brightness_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/brightness/seed_44/methods/IRG/eval_full_brightness_ids_v1/class_ap.txt,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/brightness/seed_44/methods/IRG/eval_full_brightness_ids_v1/predictions.pkl,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/brightness/seed_44/methods/IRG/eval_full_brightness_ids_v1/pred_count.txt,a39c83221c73e71d273b96ef95c65f6d8d1e84f9,331d2131b84651f0a2930a3d53faeefad8701531,a39c83221c73e71d273b96ef95c65f6d8d1e84f9,a39c83221c73e71d273b96ef95c65f6d8d1e84f9,,recorded_adaptation_producer,,,,common_one_epoch,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_manifests_a39c832/runtime.json,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/brightness/seed_44/methods/IRG/eval_full_brightness_ids_v1/execution.json,[]
DIOR,brightness,LPLD,42,ema,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/brightness/seed_42/methods/LPLD/eval_full_brightness_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/brightness/seed_42/methods/LPLD/eval_full_brightness_ids_v1/eval_20260908_230719.json,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/brightness/seed_42/methods/LPLD/eval_full_brightness_ids_v1/predictions.pkl.image_ids.json,/mnt/shared/zechuan/iraod_artifacts/dior_source/seed42-orthonet-ddp4-gpu4567-spg16-gbs64/reproducibility/resolved_config.py,complete,0.24748721718788147,0.24748721718788147,[],11738,327098,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/brightness/seed_42/methods/LPLD/work/iter_185_ema.pth,74d7eafdc547976a86f8f35b2652dba384948e33ab5c15bb908fa3e54025782a,,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/brightness/seed_42/methods/LPLD/eval_full_brightness_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/brightness/seed_42/methods/LPLD/eval_full_brightness_ids_v1/class_ap.txt,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/brightness/seed_42/methods/LPLD/eval_full_brightness_ids_v1/predictions.pkl,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/brightness/seed_42/methods/LPLD/eval_full_brightness_ids_v1/pred_count.txt,a39c83221c73e71d273b96ef95c65f6d8d1e84f9,331d2131b84651f0a2930a3d53faeefad8701531,a39c83221c73e71d273b96ef95c65f6d8d1e84f9,a39c83221c73e71d273b96ef95c65f6d8d1e84f9,,recorded_adaptation_producer,,,,common_one_epoch,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_manifests_a39c832/runtime.json,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/brightness/seed_42/methods/LPLD/eval_full_brightness_ids_v1/execution.json,[]
DIOR,brightness,LPLD,43,ema,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/brightness/seed_43/methods/LPLD/eval_full_brightness_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/brightness/seed_43/methods/LPLD/eval_full_brightness_ids_v1/eval_20260908_231225.json,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/brightness/seed_43/methods/LPLD/eval_full_brightness_ids_v1/predictions.pkl.image_ids.json,/mnt/shared/zechuan/iraod_artifacts/dior_source/seed42-orthonet-ddp4-gpu4567-spg16-gbs64/reproducibility/resolved_config.py,complete,0.24826109409332275,0.24826109409332275,[],11738,342224,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/brightness/seed_43/methods/LPLD/work/iter_185_ema.pth,74d7eafdc547976a86f8f35b2652dba384948e33ab5c15bb908fa3e54025782a,,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/brightness/seed_43/methods/LPLD/eval_full_brightness_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/brightness/seed_43/methods/LPLD/eval_full_brightness_ids_v1/class_ap.txt,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/brightness/seed_43/methods/LPLD/eval_full_brightness_ids_v1/predictions.pkl,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/brightness/seed_43/methods/LPLD/eval_full_brightness_ids_v1/pred_count.txt,a39c83221c73e71d273b96ef95c65f6d8d1e84f9,331d2131b84651f0a2930a3d53faeefad8701531,a39c83221c73e71d273b96ef95c65f6d8d1e84f9,a39c83221c73e71d273b96ef95c65f6d8d1e84f9,,recorded_adaptation_producer,,,,common_one_epoch,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_manifests_a39c832/runtime.json,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/brightness/seed_43/methods/LPLD/eval_full_brightness_ids_v1/execution.json,[]
DIOR,brightness,LPLD,44,ema,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/brightness/seed_44/methods/LPLD/eval_full_brightness_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/brightness/seed_44/methods/LPLD/eval_full_brightness_ids_v1/eval_20260908_231747.json,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/brightness/seed_44/methods/LPLD/eval_full_brightness_ids_v1/predictions.pkl.image_ids.json,/mnt/shared/zechuan/iraod_artifacts/dior_source/seed42-orthonet-ddp4-gpu4567-spg16-gbs64/reproducibility/resolved_config.py,complete,0.24773254990577698,0.24773254990577698,[],11738,318590,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/brightness/seed_44/methods/LPLD/work/iter_185_ema.pth,74d7eafdc547976a86f8f35b2652dba384948e33ab5c15bb908fa3e54025782a,,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/brightness/seed_44/methods/LPLD/eval_full_brightness_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/brightness/seed_44/methods/LPLD/eval_full_brightness_ids_v1/class_ap.txt,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/brightness/seed_44/methods/LPLD/eval_full_brightness_ids_v1/predictions.pkl,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/brightness/seed_44/methods/LPLD/eval_full_brightness_ids_v1/pred_count.txt,a39c83221c73e71d273b96ef95c65f6d8d1e84f9,331d2131b84651f0a2930a3d53faeefad8701531,a39c83221c73e71d273b96ef95c65f6d8d1e84f9,a39c83221c73e71d273b96ef95c65f6d8d1e84f9,,recorded_adaptation_producer,,,,common_one_epoch,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_manifests_a39c832/runtime.json,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/brightness/seed_44/methods/LPLD/eval_full_brightness_ids_v1/execution.json,[]
DIOR,brightness,SFUT,42,ema,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/brightness/seed_42/methods/SFUT/eval_full_brightness_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/brightness/seed_42/methods/SFUT/eval_full_brightness_ids_v1/eval_20260908_230801.json,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/brightness/seed_42/methods/SFUT/eval_full_brightness_ids_v1/predictions.pkl.image_ids.json,/mnt/shared/zechuan/iraod_artifacts/dior_source/seed42-orthonet-ddp4-gpu4567-spg16-gbs64/reproducibility/resolved_config.py,complete,0.24181382358074188,0.24181382358074188,[],11738,316809,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/brightness/seed_42/methods/SFUT/work/iter_185_ema.pth,74d7eafdc547976a86f8f35b2652dba384948e33ab5c15bb908fa3e54025782a,,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/brightness/seed_42/methods/SFUT/eval_full_brightness_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/brightness/seed_42/methods/SFUT/eval_full_brightness_ids_v1/class_ap.txt,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/brightness/seed_42/methods/SFUT/eval_full_brightness_ids_v1/predictions.pkl,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/brightness/seed_42/methods/SFUT/eval_full_brightness_ids_v1/pred_count.txt,a39c83221c73e71d273b96ef95c65f6d8d1e84f9,331d2131b84651f0a2930a3d53faeefad8701531,a39c83221c73e71d273b96ef95c65f6d8d1e84f9,a39c83221c73e71d273b96ef95c65f6d8d1e84f9,,recorded_adaptation_producer,,,,common_one_epoch,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_manifests_a39c832/runtime.json,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/brightness/seed_42/methods/SFUT/eval_full_brightness_ids_v1/execution.json,[]
DIOR,brightness,SFUT,43,ema,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/brightness/seed_43/methods/SFUT/eval_full_brightness_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/brightness/seed_43/methods/SFUT/eval_full_brightness_ids_v1/eval_20260908_231407.json,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/brightness/seed_43/methods/SFUT/eval_full_brightness_ids_v1/predictions.pkl.image_ids.json,/mnt/shared/zechuan/iraod_artifacts/dior_source/seed42-orthonet-ddp4-gpu4567-spg16-gbs64/reproducibility/resolved_config.py,complete,0.24194738268852234,0.24194738268852234,[],11738,315791,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/brightness/seed_43/methods/SFUT/work/iter_185_ema.pth,74d7eafdc547976a86f8f35b2652dba384948e33ab5c15bb908fa3e54025782a,,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/brightness/seed_43/methods/SFUT/eval_full_brightness_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/brightness/seed_43/methods/SFUT/eval_full_brightness_ids_v1/class_ap.txt,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/brightness/seed_43/methods/SFUT/eval_full_brightness_ids_v1/predictions.pkl,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/brightness/seed_43/methods/SFUT/eval_full_brightness_ids_v1/pred_count.txt,a39c83221c73e71d273b96ef95c65f6d8d1e84f9,331d2131b84651f0a2930a3d53faeefad8701531,a39c83221c73e71d273b96ef95c65f6d8d1e84f9,a39c83221c73e71d273b96ef95c65f6d8d1e84f9,,recorded_adaptation_producer,,,,common_one_epoch,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_manifests_a39c832/runtime.json,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/brightness/seed_43/methods/SFUT/eval_full_brightness_ids_v1/execution.json,[]
DIOR,brightness,SFUT,44,ema,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/brightness/seed_44/methods/SFUT/eval_full_brightness_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/brightness/seed_44/methods/SFUT/eval_full_brightness_ids_v1/eval_20260908_231922.json,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/brightness/seed_44/methods/SFUT/eval_full_brightness_ids_v1/predictions.pkl.image_ids.json,/mnt/shared/zechuan/iraod_artifacts/dior_source/seed42-orthonet-ddp4-gpu4567-spg16-gbs64/reproducibility/resolved_config.py,complete,0.2422657310962677,0.2422657310962677,[],11738,315805,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/brightness/seed_44/methods/SFUT/work/iter_185_ema.pth,74d7eafdc547976a86f8f35b2652dba384948e33ab5c15bb908fa3e54025782a,,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/brightness/seed_44/methods/SFUT/eval_full_brightness_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/brightness/seed_44/methods/SFUT/eval_full_brightness_ids_v1/class_ap.txt,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/brightness/seed_44/methods/SFUT/eval_full_brightness_ids_v1/predictions.pkl,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/brightness/seed_44/methods/SFUT/eval_full_brightness_ids_v1/pred_count.txt,a39c83221c73e71d273b96ef95c65f6d8d1e84f9,331d2131b84651f0a2930a3d53faeefad8701531,a39c83221c73e71d273b96ef95c65f6d8d1e84f9,a39c83221c73e71d273b96ef95c65f6d8d1e84f9,,recorded_adaptation_producer,,,,common_one_epoch,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_manifests_a39c832/runtime.json,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/brightness/seed_44/methods/SFUT/eval_full_brightness_ids_v1/execution.json,[]
DIOR,cloudy,A,42,source,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/cloudy/seed_42/0f98a48/methods/A/eval_full_cloudy_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/cloudy/seed_42/0f98a48/methods/A/eval_full_cloudy_ids_v1/eval_20260907_222641.json,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/cloudy/seed_42/0f98a48/methods/A/eval_full_cloudy_ids_v1/predictions.pkl.image_ids.json,/mnt/shared/zechuan/iraod_artifacts/dior_source/seed42-orthonet-ddp4-gpu4567-spg16-gbs64/reproducibility/resolved_config.py,complete,0.29026827216148376,0.29026827216148376,[],11738,305164,/mnt/shared/zechuan/iraod_artifacts/dior_source/seed42-orthonet-ddp4-gpu4567-spg16-gbs64/train/epoch_100.pth,74d7eafdc547976a86f8f35b2652dba384948e33ab5c15bb908fa3e54025782a,,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/cloudy/seed_42/0f98a48/methods/A/eval_full_cloudy_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/cloudy/seed_42/0f98a48/methods/A/eval_full_cloudy_ids_v1/class_ap.txt,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/cloudy/seed_42/0f98a48/methods/A/eval_full_cloudy_ids_v1/predictions.pkl,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/cloudy/seed_42/0f98a48/methods/A/eval_full_cloudy_ids_v1/pred_count.txt,0f98a48b539f9260055fc305784ffbc924f50451,331d2131b84651f0a2930a3d53faeefad8701531,0f98a48b539f9260055fc305784ffbc924f50451,0f98a48b539f9260055fc305784ffbc924f50451,0f98a48b539f9260055fc305784ffbc924f50451,source_record_verified,,0.29026827216148376,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/integration_code_752a139/results/paper_comparison/historical/seed42/dior_raw_results.csv,fixed_source,,,
DIOR,cloudy,IRG,42,ema,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/cloudy/seed_42/methods/IRG/eval_full_cloudy_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/cloudy/seed_42/methods/IRG/eval_full_cloudy_ids_v1/eval_20260908_232055.json,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/cloudy/seed_42/methods/IRG/eval_full_cloudy_ids_v1/predictions.pkl.image_ids.json,/mnt/shared/zechuan/iraod_artifacts/dior_source/seed42-orthonet-ddp4-gpu4567-spg16-gbs64/reproducibility/resolved_config.py,complete,0.29345908761024475,0.29345908761024475,[],11738,314403,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/cloudy/seed_42/methods/IRG/work/iter_185_ema.pth,74d7eafdc547976a86f8f35b2652dba384948e33ab5c15bb908fa3e54025782a,,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/cloudy/seed_42/methods/IRG/eval_full_cloudy_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/cloudy/seed_42/methods/IRG/eval_full_cloudy_ids_v1/class_ap.txt,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/cloudy/seed_42/methods/IRG/eval_full_cloudy_ids_v1/predictions.pkl,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/cloudy/seed_42/methods/IRG/eval_full_cloudy_ids_v1/pred_count.txt,a39c83221c73e71d273b96ef95c65f6d8d1e84f9,331d2131b84651f0a2930a3d53faeefad8701531,a39c83221c73e71d273b96ef95c65f6d8d1e84f9,a39c83221c73e71d273b96ef95c65f6d8d1e84f9,,recorded_adaptation_producer,,,,common_one_epoch,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_manifests_a39c832/runtime.json,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/cloudy/seed_42/methods/IRG/eval_full_cloudy_ids_v1/execution.json,[]
DIOR,cloudy,IRG,43,ema,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/cloudy/seed_43/methods/IRG/eval_full_cloudy_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/cloudy/seed_43/methods/IRG/eval_full_cloudy_ids_v1/eval_20260908_232605.json,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/cloudy/seed_43/methods/IRG/eval_full_cloudy_ids_v1/predictions.pkl.image_ids.json,/mnt/shared/zechuan/iraod_artifacts/dior_source/seed42-orthonet-ddp4-gpu4567-spg16-gbs64/reproducibility/resolved_config.py,complete,0.29144078493118286,0.29144078493118286,[],11738,302369,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/cloudy/seed_43/methods/IRG/work/iter_185_ema.pth,74d7eafdc547976a86f8f35b2652dba384948e33ab5c15bb908fa3e54025782a,,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/cloudy/seed_43/methods/IRG/eval_full_cloudy_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/cloudy/seed_43/methods/IRG/eval_full_cloudy_ids_v1/class_ap.txt,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/cloudy/seed_43/methods/IRG/eval_full_cloudy_ids_v1/predictions.pkl,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/cloudy/seed_43/methods/IRG/eval_full_cloudy_ids_v1/pred_count.txt,a39c83221c73e71d273b96ef95c65f6d8d1e84f9,331d2131b84651f0a2930a3d53faeefad8701531,a39c83221c73e71d273b96ef95c65f6d8d1e84f9,a39c83221c73e71d273b96ef95c65f6d8d1e84f9,,recorded_adaptation_producer,,,,common_one_epoch,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_manifests_a39c832/runtime.json,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/cloudy/seed_43/methods/IRG/eval_full_cloudy_ids_v1/execution.json,[]
